,title,link
59,"Hola buenos días: Necesito saber cómo colocar letras cursivas en los nombres científicos que aparecen en los títulos de los artículos científicos, de tal manera que en la Bibliografía me aparezca en...",https://service.elsevier.com/app/social/questions/detail/qid/603/kw/*/supporthub/mendeley/
60,"I'm having such an issue abiding by the APA rules with this puny, limited list of ""Types"" on the desktop app. Is anyone finding the same thing? Has anyone solved this problem? I can’t afford to spend...",https://service.elsevier.com/app/social/questions/detail/qid/566/kw/*/supporthub/mendeley/
61,"Expected behaviour: when I have logged in to Mendeley Cite for Word on iPad once (and ticked 'keep me signed in'), when I open the add-in again, I will be already signed in. Experienced behaviour...",https://service.elsevier.com/app/social/questions/detail/qid/601/kw/*/supporthub/mendeley/
62,"O desenvolvedor removeu. Desenvolvedores costumam fazer isso porque não mantêm mais a extensão ou tema, ou substituíram. A Mozilla removeu. Isso pode acontecer quando são encontrados problemas...",https://service.elsevier.com/app/social/questions/detail/qid/600/kw/*/supporthub/mendeley/
63,When I am going to citation in Word to fetch any file from Mandeley to insert citation in my Word file the Word and Mandeley gets hanged. Nothing works on computer at that situation,https://service.elsevier.com/app/social/questions/detail/qid/593/kw/*/supporthub/mendeley/
64,"Hi,I downloaded the 64-bit Ubuntu version of Mendeley desktop from your website and the installation process is finished, I think. When starting mendeleydesktop, I can go through the login screen but...",https://service.elsevier.com/app/social/questions/detail/qid/591/kw/*/supporthub/mendeley/
65,"Hi,Can you please tell me how to add a field for tags?I am using the v.2.22.0 version of Mendeley (desktop), and currently there is no such field for this in the info section of the articles.Thank...",https://service.elsevier.com/app/social/questions/detail/qid/596/kw/*/supporthub/mendeley/
66,"Can you help me, please?Sorry, there was a problem syncing your library: Invalid format: ""2019"" is too short (through reference chain: com.mendeley.documents.api.Builder[""accessed""]). Error ID...",https://service.elsevier.com/app/social/questions/detail/qid/23/kw/*/supporthub/mendeley/
67,If I am working on 2 different projects. How can I store the two groups of papers separately? Since Mendeley store all the paper under one folder and the sub-folder system only appear in the app but...,https://service.elsevier.com/app/social/questions/detail/qid/595/kw/*/supporthub/mendeley/
68,I have a problem to install Microsoft Word PluginThis message appears when I'm trying to install the plugin:Unable to install Microsoft Word PluginStartup directory does not exist: C:\Program Files...,https://service.elsevier.com/app/social/questions/detail/qid/131/kw/*/supporthub/mendeley/
69,Whenever I am inserting an in-text citation Mendeley closes the full screen of Word on my MacBook. That is particularly tedious when trying to work with the MacOS Splitscreen.,https://service.elsevier.com/app/social/questions/detail/qid/594/kw/*/supporthub/mendeley/
70,Hi my mendley is saying file not found - system (53) in mendleyplugin it won't let me insert citations - does anyone know how to fix this?,https://service.elsevier.com/app/social/questions/detail/qid/592/kw/*/supporthub/mendeley/
71,"Hi, I've a new computer, and can't install the Mendeley MS Word plugin. It appears to be a conflict with Microsoft Office 365, I'm using, but in the computer I've been using before, I had the Office...",https://service.elsevier.com/app/social/questions/detail/qid/300/kw/*/supporthub/mendeley/
72,"I have been using Mendeley for quite a while, but now I am suddenly receiving an error message File not found: System ( 53) in MendeleyPluginWhat does this mean and how do I correct it?",https://service.elsevier.com/app/social/questions/detail/qid/589/kw/*/supporthub/mendeley/
73,I have duplicate files on my web database but not on my desktop database. Can I quickly search for and remove duplicates on the online database?,https://service.elsevier.com/app/social/questions/detail/qid/588/kw/*/supporthub/mendeley/
74,"Hey guys, I'm unable to sign in in Mendely cite in MS Word. When I type my E-Mailadress i get the notification that I've got a new mail to chose my account to sign in with. But if I open the link in...",https://service.elsevier.com/app/social/questions/detail/qid/563/kw/*/supporthub/mendeley/
75,I installed mendeley and word plugins. But Finally I need to disable it completely and I can't do it.  I removed Mendeley from my applications folder (iOS MAC). A message saying that it is looking...,https://service.elsevier.com/app/social/questions/detail/qid/587/kw/*/supporthub/mendeley/
76,"it said that "" unable to install the microsoft word plugin, plugin not found ./wordPlugin/Mendeley-1.19.4.dotm",https://service.elsevier.com/app/social/questions/detail/qid/586/kw/*/supporthub/mendeley/
77,"Hi! Recently, I encountered a problem when adding files to my reference library: I couldn't open the file in the reference library anymore to edit them further. For example, I added a newspaper...",https://service.elsevier.com/app/social/questions/detail/qid/585/kw/*/supporthub/mendeley/
78,"Hi,How can I delete or change the name of a collection? Thanks!",https://service.elsevier.com/app/social/questions/detail/qid/584/kw/*/supporthub/mendeley/
79,"Having a non descript sync error: Sorry, we had a problem syncing your library: There was an error processing your request. It has been logged (ID b573dcb594be3b99).. Error ID: EYzsKQQlDpMCould you...",https://service.elsevier.com/app/social/questions/detail/qid/583/kw/*/supporthub/mendeley/
80,"Hello, I have been using word plugin for citation for a while, but it stopped working! It keep showing the message ""server execution failed"". I am unable to open or search any document for citation...",https://service.elsevier.com/app/social/questions/detail/qid/405/kw/*/supporthub/mendeley/
81,I'm sure I'm just overlooking something.  I'm not familiar with Mendeley.   How do you import MARC records from library catalogs (like the Library of Congress)?  There is no other option except...,https://service.elsevier.com/app/social/questions/detail/qid/581/kw/*/supporthub/mendeley/
82,I try to edit when [cited 2018 Jun 26] is shown in the bibliography. I get this error: 'Citeproc exception: TypeError: Unable to get property 'and' of undefined or null reference'  when I try to...,https://service.elsevier.com/app/social/questions/detail/qid/558/kw/*/supporthub/mendeley/
83,"When I go to ""select all"" on Mendeley desktop, it only selects 5,735 documents out of the 7,700 that are in my group. Does anybody know why this could be? I have tried selecting all by hand, using...",https://service.elsevier.com/app/social/questions/detail/qid/580/kw/*/supporthub/mendeley/
84,Mendeley is stuck on full screen. It opens in that way and I cannot exit full screen or move it around. The “File” menu at the top does not disappear and is stuck on top of the close and minimize...,https://service.elsevier.com/app/social/questions/detail/qid/149/kw/*/supporthub/mendeley/
85,"Hi, I am using Microsoft Teams to work with collaborators. I managed to add the Mendely site add’ in to handle citations however for the first use I need to log in. When adding the procedure on the...",https://service.elsevier.com/app/social/questions/detail/qid/574/kw/*/supporthub/mendeley/
86,when opening the word for citation it appears as Active X component can't create object (429) in Mendley plugin.What to doo..Please reply.,https://service.elsevier.com/app/social/questions/detail/qid/572/kw/*/supporthub/mendeley/
87,"Hello,I have been using the citation plugin in MS Word. Today I suddenly notice that somehow all my inserted in-text citations have shifted to the position of the previous citation! I can't express...",https://service.elsevier.com/app/social/questions/detail/qid/571/kw/*/supporthub/mendeley/
88,Having trouble syncing desktop with mendeley web importer. have tried ctrl+shift+d and reset last sync state. no,https://service.elsevier.com/app/social/questions/detail/qid/570/kw/*/supporthub/mendeley/
89,"I am working with Mendeley Cite on Microsoft Word (Office 365). I have two separate documents (Doc1 and Doc2) where I added references separately, and want to merge both of them (Doc1+2). When I copy...",https://service.elsevier.com/app/social/questions/detail/qid/569/kw/*/supporthub/mendeley/
90,"Hello,I get the following error when trying to install Mendeley desktop on raspbian version 4.19.75-v7l+Traceback (most recent call last):  File ""./mendeleydesktop"", line 249, in <module>   ...",https://service.elsevier.com/app/social/questions/detail/qid/567/kw/*/supporthub/mendeley/
91,"For the past 3 days, when I try to signin using my university account I cannot signin, via the web or plugin. I get this error. timing problem: ./@IssueInstant 2020-03-16 06:07:35.29065742 +0000 UTC...",https://service.elsevier.com/app/social/questions/detail/qid/544/kw/*/supporthub/mendeley/
92,"I used to use the old version of Mendeley Desktop and it was by far better in order to enter the info on the different types of references. I need to add information about the editors, the City, the...",https://service.elsevier.com/app/social/questions/detail/qid/561/kw/*/supporthub/mendeley/
93,"Good morning, I have a problem when I try to insert a citation: till now i wrote chapter 1 and I inserted 17 citations, now that I'm writing chapter 2, if I push ""insert citation"" it comes a number...",https://service.elsevier.com/app/social/questions/detail/qid/559/kw/*/supporthub/mendeley/
94,"Hi, I'm a newbie trying to move from EndNote to Mendeley.While I was trying to co-work with my colleagues who has originally worked on Word for mac version 16.31 w/ Mendeley-word2016-1.19.5-dotm...",https://service.elsevier.com/app/social/questions/detail/qid/502/kw/*/supporthub/mendeley/
95,"Dear sir I can't open my mendeley desktop  version 1.19.4, I forget my password. Kindly the window of not active this statement '' forget my password''. I try to change the password from My account...",https://service.elsevier.com/app/social/questions/detail/qid/557/kw/*/supporthub/mendeley/
